"","hgnc_id","hgnc_symbol","ensembl_gene_id","logFC","AveExpr","t","p.unadj","p.adj.bh","b","lasso_coef_rep1","lasso_coef_rep2","lasso_coef_rep3","rfnb_2k_MeanDecNodeImp","rfnb_5k_MeanDecNodeImp","rfnb_10k_MeanDecNodeImp","svm1_weights","svm2_weights","svm3_weights","svm4_weights","xg1_imp","xg2_imp","xg3_imp","xg4_imp","xg5_imp"
"ENSG00000139354.9","HGNC:27475","GAS2L3","ENSG00000139354",3.46576741556656,-0.41423768986229,6.7887515430045,9.40872104651873e-10,2.52515597933106e-07,11.9290915526143,0,0,0,0.209611944192016,0.150103317144203,0.166453163929028,0.00370651053337051,0.00370651053337051,12.3433564856816,12.3433564856816,0,0,0,0,0
"ENSG00000197119.11","HGNC:20116","SLC25A29","ENSG00000197119",-1.16118407733365,4.25512191061466,-6.77363594753247,1.00979740387454e-09,2.63083039571286e-07,11.7488817874957,0,0,0,0.0936871834580767,0.0616571629644513,0.089738295921311,-0.00206783294477139,-0.00206783294477139,-11.89596874559,-11.89596874559,0,0,0,0,0
"ENSG00000174059.15","HGNC:1662","CD34","ENSG00000174059",-4.1515922129733,5.19600374570862,-6.77350670613318,1.01040777594016e-09,2.63083039571286e-07,11.7459385032225,0,0,0,0.0496831462274495,0.060657264895304,0.0889866687293096,0.00170696918963496,0.00170696918963496,-6.74569726335913,-6.74569726335913,0,0,0,0,0
"ENSG00000138449.9","HGNC:10909","SLC40A1","ENSG00000138449",3.85272294134803,1.91166470858363,6.72820133757961,1.24851438673409e-09,3.20299021714356e-07,11.7157744164982,0,0,0,0.0800948022913801,0.0601098111922286,0.0590803888437168,0.00287721210078502,0.00287721210078502,8.90095821065499,8.90095821065499,0,0,0,0,0
"ENSG00000128578.8","HGNC:22209","STRIP2","ENSG00000128578",2.50534525348804,-0.595221675527148,6.70736512210762,1.37591460192126e-09,3.44326007384875e-07,11.5933723141616,0,0,0,0.106725093726485,0.148192278941236,0.139685994449314,-3.2099272972576e-05,-3.2099272972576e-05,10.8697007664882,10.8697007664882,0,0,0,0,0
"ENSG00000254109.4","HGNC:48721","RBPMS-AS1","ENSG00000254109",-3.5766239452875,-4.12183316684193,-6.70375247780659,1.39927670350902e-09,3.44326007384875e-07,11.1344188913717,0,0,0,0.0277835102187944,0.0161009099665324,0.0163041514341365,-0.00193427140028812,-0.00193427140028812,-5.60947228047939,-5.60947228047939,0,0,0,0,0
"ENSG00000172037.12","HGNC:6487","LAMB2","ENSG00000172037",-3.51185473207373,1.22467499301033,-6.67671965012736,1.58700609391824e-09,3.79250976827448e-07,11.4488091717113,0,0,0,0.0259625031635435,0.0317960980152528,0.0433379474350713,-0.000797513688786935,-0.000797513688786935,-8.46405501802553,-8.46405501802553,0,0,0,0,0
"ENSG00000213759.7","HGNC:12545","UGT2B11","ENSG00000213759",-4.01534818357025,-3.76854167491945,-6.66753226406135,1.65631948189642e-09,3.9046612650923e-07,11.078831951256,0,0,0,0.064222497978516,0.0921218325789321,0.0799144263450422,-0.00760848750239009,-0.00760848750239009,-14.8533887267864,-14.8533887267864,0,0,0,0,0
"ENSG00000132623.14","HGNC:15803","ANKEF1","ENSG00000132623",2.51612577025829,-2.86200166347301,6.64437491148881,1.84460110236129e-09,4.27902938080606e-07,10.9529538759715,0,0,0,0.130827959926989,0.0593244788256575,0.0771602055273347,-9.43200439078589e-06,-9.43200439078589e-06,8.43255824164018,8.43255824164018,0,0,0,0,0
"ENSG00000134531.8","HGNC:3333","EMP1","ENSG00000134531",-2.52414906153726,4.18594982637092,-6.64210252706361,1.86418018309694e-09,4.27902938080606e-07,11.1553484080906,0,0,0,0.0611903304562587,0.0877098587103435,0.0736176510494427,-0.00466569627621916,-0.00466569627621916,-9.99803414463408,-9.99803414463408,0,0,0,0,0
"ENSG00000030419.15","HGNC:13177","IKZF2","ENSG00000030419",-2.4547090352553,1.41877525078142,-6.63566233520537,1.92079350742463e-09,4.35171983597697e-07,11.2500482273361,0,0,0,0.102505438169955,0.0871343993307887,0.0961421774872751,-0.00665678536012076,-0.00665678536012076,-11.8259814813166,-11.8259814813166,0,0,0,0,0
"ENSG00000170549.3","HGNC:14358","IRX1","ENSG00000170549",-5.85244120593812,-2.63530836480425,-6.61736347059254,2.09110110906594e-09,4.67682805739172e-07,11.0434666415154,0,0,0,0.146873185420279,0.104763566554922,0.182662499782038,-0.00218638641744044,-0.00218638641744044,-12.1897987921955,-12.1897987921955,0,0,0,0,0
"ENSG00000178038.15","HGNC:20605","ALS2CL","ENSG00000178038",-2.44784025705408,0.583765492543987,-6.60550676604645,2.2093399959046e-09,4.87872610488046e-07,11.1544018537157,0,0,0,0.106792764727898,0.111446829584825,0.117068616869815,-0.00197001839013987,-0.00197001839013987,-7.71952628441339,-7.71952628441339,0,0,0,0,0
"ENSG00000132122.10","HGNC:18309","SPATA6","ENSG00000132122",3.24581371923156,-0.297693991816937,6.5624828869907,2.69662991456825e-09,5.73691571459063e-07,10.9545542470758,0,0,0,0.123086691481611,0.125961585609287,0.120860684932727,0.00649124010395833,0.00649124010395833,12.6908588931035,12.6908588931035,0,0,0,0,0
"ENSG00000275342.3","HGNC:25438","PRAG1","ENSG00000275342",-1.78606203974765,1.48337537857122,-6.55412910835067,2.80288944735549e-09,5.8911333023032e-07,10.8805321333875,0,0,0,0.0257835794561442,0.0430298394185015,0.0434784660453705,-0.00458943866466085,-0.00458943866466085,-11.6585188338513,-11.6585188338513,0,0,0,0,0
"ENSG00000133519.11","HGNC:26461","ZDHHC8P1","ENSG00000133519",-3.06059571240675,-3.23503507090565,-6.53269816592955,3.09479744040902e-09,6.3815206376162e-07,10.6303894441632,0,0,0,0.101786959711334,0.0942928515514903,0.112687902907872,-0.000941095862586424,-0.000941095862586424,-8.37402209491622,-8.37402209491622,0,0,0,0,0
"ENSG00000130702.12","HGNC:6485","LAMA5","ENSG00000130702",-2.03330838828591,1.9836626494243,-6.53168151582982,3.10936803781815e-09,6.3815206376162e-07,10.7520474282286,0,0,0,0.090456347587152,0.0785332087658101,0.0767113239072093,-0.00853453588270737,-0.00853453588270737,-17.1516232270024,-17.1516232270024,0,0,0,0,0
"ENSG00000169184.5","HGNC:7180","MN1","ENSG00000169184",-3.41250449390383,3.3062525718527,-6.51728315148934,3.32315530324435e-09,6.74098189129043e-07,10.6309517851423,0,0,0,0.0366048512815185,0.0160404905699083,0.0220300114455724,0.00197538929049865,0.00197538929049865,-2.77043242352039,-2.77043242352039,0,0,0,0,0
"ENSG00000258733.4","HGNC:53248","LINC02328","ENSG00000258733",-2.18152635361969,-0.176800456460898,-6.50176432526064,3.5698653534682e-09,7.1581955277302e-07,10.717569981864,0,0,0,0.0532543103191101,0.0803675941266307,0.0750797622921839,0.000924561727119024,0.000924561727119024,-7.91378137945062,-7.91378137945062,0,0,0,0,0
"ENSG00000019991.14","HGNC:4893","HGF","ENSG00000019991",-2.65108857137632,3.22891199157708,-6.43136288675804,4.93648381407217e-09,9.7860181973283e-07,10.2413123708992,0,0,0,0.10529139340454,0.131404307593013,0.13108799396288,-0.00427840877954513,-0.00427840877954513,-10.7462125168311,-10.7462125168311,0,0,0,0,0
"ENSG00000173894.9","HGNC:1552","CBX2","ENSG00000173894",-1.92440003345023,1.53034176232708,-6.40155539700174,5.66048527521849e-09,1.10951871490097e-06,10.1955242811643,0,0,0,0.0739898276711626,0.028610633865589,0.0266712378531933,-0.00336020119208482,-0.00336020119208482,-9.08247445529264,-9.08247445529264,0,0,0,0,0
"ENSG00000152804.9","HGNC:4901","HHEX","ENSG00000152804",-1.0706511665409,6.02429804256193,-6.39656761929867,5.79148084732134e-09,1.12258203757245e-06,10.0166936849082,0,0,0,0.0383563200335442,0.0554328977005114,0.0590142014921964,0.000188997528867362,0.000188997528867362,-8.0987697843382,-8.0987697843382,0,0,0,0,0
"ENSG00000121281.11","HGNC:238","ADCY7","ENSG00000121281",1.50252202411126,3.32594844354281,6.39393692554261,5.86177317226049e-09,1.12372124164928e-06,10.0952233964895,0,0,0,0.0512049164893347,0.0689503547600504,0.0547191620272812,-0.000784748317599252,-0.000784748317599252,6.93742029168231,6.93742029168231,0,0,0,0,0
"ENSG00000140287.9","HGNC:4855","HDC","ENSG00000140287",-3.20753156790132,1.62940926927097,-6.39078930541836,5.94698585460134e-09,1.12766487210348e-06,10.1450415640914,0,0,0,0.0398511184728237,0.0637327300556364,0.0570142775749732,-0.00628320842818002,-0.00628320842818002,-12.7695919486938,-12.7695919486938,0,0,0,0,0
"ENSG00000154133.13","HGNC:17985","ROBO4","ENSG00000154133",-3.26261775989023,0.152739944317555,-6.38773524259574,6.03083490411646e-09,1.13126790217539e-06,10.2065444464467,0,0,0,0.0507497559072555,0.0587136101457591,0.0414208973821559,0.000410059976015474,0.000410059976015474,-5.9564525895772,-5.9564525895772,0,0,0,0,0
"ENSG00000197381.14","HGNC:226","ADARB1","ENSG00000197381",1.37936055070878,1.5872782651762,6.38209141225993,6.1888699792044e-09,1.14856209348107e-06,10.1381953759892,0,0,0,0.0389832395728894,0.0214133216987052,0.0284720890547246,0.00462588041121241,0.00462588041121241,8.69689166047297,8.69689166047297,0,0,0,0,0
"ENSG00000254369.5","HGNC:43748","HOXA-AS3","ENSG00000254369",6.08160759934322,-1.92875913999169,6.36838026526101,6.59004166502882e-09,1.21013975627819e-06,9.68146983735252,0,0,0,0.686554654275383,0.747843964997627,0.666257103780885,0.00656975192883045,0.00656975192883045,15.6360577439393,15.6360577439393,0.10874222369693,0.107096715743142,0.0952963689844336,0.0952963689844336,0.0952963689844336
"ENSG00000168916.14","HGNC:29238","ZNF608","ENSG00000168916",-2.42117042838297,0.761519417546985,-6.35582259761626,6.97993851203219e-09,1.25786836093329e-06,10.0344436523382,0,0,0,0.0482876107681368,0.0326307070124518,0.0554944814088822,-0.00187395217078072,-0.00187395217078072,-8.38633009627424,-8.38633009627424,0,0,0,0,0
"ENSG00000182871.13","HGNC:2195","COL18A1","ENSG00000182871",1.9262568860681,1.47660176514407,6.35077471503877,7.14300997052201e-09,1.25979462765976e-06,10.0140385050334,0,0,0,0.0429659517132335,0.100486199263569,0.086588322419198,0.0035076328155253,0.0035076328155253,11.4558921660131,11.4558921660131,0,0,0,0,0
"ENSG00000158715.5","HGNC:8642","SLC45A3","ENSG00000158715",-2.26480475421377,3.01255349057969,-6.35058206663556,7.14930743125918e-09,1.25979462765976e-06,9.8873318271363,0,0,0,0.0511821227372399,0.0986418023091402,0.0673240229282814,-0.00523097843514912,-0.00523097843514912,-10.9075612226503,-10.9075612226503,0,0.0258574503307037,0.0230083724847483,0.0230083724847483,0.0230083724847483
"ENSG00000095397.12","HGNC:16361","WHRN","ENSG00000095397",-1.88018741570465,2.46551177342873,-6.34305621553211,7.39965652141976e-09,1.29087008016168e-06,9.88149381701566,0,0,0,0.0313060630099987,0.0194922209256476,0.0253953772826963,0.00289162393750912,0.00289162393750912,-8.24830787910124,-8.24830787910124,0,0,0,0,0
"ENSG00000249763.1","","","ENSG00000249763",-3.64829796273279,-5.16527123490716,-6.34043949791697,7.48871461351066e-09,1.29347154883855e-06,9.34772997846827,0,0,0,0.0647105751640809,0.089862250697285,0.0842139032615636,-0.00729752015402879,-0.00729752015402879,-16.0284612643159,-16.0284612643159,0,0,0,0,0
"ENSG00000124920.12","HGNC:1181","MYRF","ENSG00000124920",-2.49687988092739,1.19022171125835,-6.33263378816277,7.76071142729706e-09,1.32730991028625e-06,9.90845857718298,0,0,0,0.0319245368348111,0.0287818620909373,0.0221079025713672,-0.00568333379951157,-0.00568333379951157,-11.8855087909559,-11.8855087909559,0,0,0,0,0
"ENSG00000273314.1","","","ENSG00000273314",-1.73404153799341,-0.805634581850783,-6.31605502074492,8.37118587308019e-09,1.41781881122217e-06,9.91068723305532,0,0,0,0.0702873398273001,0.0546581796397904,0.0457715164656857,-0.00473981618188072,-0.00473981618188072,-7.43410629122386,-7.43410629122386,0,0,0,0,0
"ENSG00000233016.5","HGNC:28254","SNHG7","ENSG00000233016",-1.20875185034988,5.18122124063656,-6.31254194710994,8.5065097522999e-09,1.42649610382278e-06,9.64794319609954,0,0,0,0.0751551816922806,0.094319647108745,0.0654509501604468,0.00300477853614556,0.00300477853614556,-7.25836576917118,-7.25836576917118,0,0,0,0,0
"ENSG00000091490.9","HGNC:29108","SEL1L3","ENSG00000091490",2.03288349412771,3.13202797049605,6.31050496865572,8.58596107202019e-09,1.42649610382278e-06,9.74936417056868,0,0,0,0.120511474837102,0.0560304204688572,0.0505471411824323,0.00486619158031987,0.00486619158031987,11.6120683740063,11.6120683740063,0,0,0,0,0
"ENSG00000183853.16","HGNC:15734","KIRREL1","ENSG00000183853",-3.72012145543873,-1.63171381049608,-6.28773779276095,9.52539720079308e-09,1.56764673743241e-06,9.76639488978702,0,0,0,0.277085011679357,0.307702211095374,0.319666420689929,-0.00680071222963704,-0.00680071222963704,-12.8961059373123,-12.8961059373123,0,0,0,0,0
"ENSG00000106004.4","HGNC:5106","HOXA5","ENSG00000106004",4.60701831835348,1.88834743713128,6.26802880521365,1.04200803761553e-08,1.6831324274262e-06,9.68543807862176,0,0,0,0.14589214842702,0.121178442734238,0.12454478922134,0.00895791694527948,0.00895791694527948,15.918162686897,15.918162686897,0,0,0,0,0
"ENSG00000233236.1","HGNC:53730","LINC02573","ENSG00000233236",-3.23412253429079,0.0567905891041843,-6.261143744092,1.07517756918826e-08,1.72077731142103e-06,9.65501981972675,0,0,0,0.00682645199598932,0.0175769424119375,0.019229620293221,-0.00148786943271639,-0.00148786943271639,-10.6249666456714,-10.6249666456714,0,0,0,0,0
"ENSG00000166908.16","HGNC:23786","PIP4K2C","ENSG00000166908",1.56377733034745,2.29124079732017,6.22727645041694,1.2541252197711e-08,1.98892858717334e-06,9.41771809376045,0,0,0,0.0337469621776073,0.0628139870736783,0.0597427877267237,-0.00101013263855615,-0.00101013263855615,6.39850834796233,6.39850834796233,0,0,0,0,0
"ENSG00000145916.17","HGNC:26181","RMND5B","ENSG00000145916",1.40097730029398,1.86817014739976,6.22266192464287,1.28067895683698e-08,2.00579511301204e-06,9.41975734216542,0,0,0,0.0138942869555773,0.0109499380199612,0.0250453222176895,-0.0035572232412162,-0.0035572232412162,5.41358789820072,5.41358789820072,0,0,0,0,0
"ENSG00000239445.4","HGNC:40828","ST3GAL6-AS1","ENSG00000239445",-2.42471532246889,-2.79028006147009,-6.22012138580734,1.29553414494064e-08,2.00579511301204e-06,9.38446902320275,0,0,0,0.00620873015873016,0.0144696114819315,0.0230033865994307,-0.00322278719534888,-0.00322278719534888,-12.5338228286829,-12.5338228286829,0,0,0,0,0
"ENSG00000244274.6","HGNC:15881","DBNDD2","ENSG00000244274",-1.67189346280016,-0.867766527185666,-6.21948972674918,1.29925392817633e-08,2.00579511301204e-06,9.49214730174465,0,0,0,0.00307720588235294,0.0177245874140131,0.0151861971345167,-0.00106522578041721,-0.00106522578041721,-11.2348339691794,-11.2348339691794,0,0,0,0,0
"ENSG00000143994.12","HGNC:17553","ABHD1","ENSG00000143994",1.73177346736755,-1.84894191944868,6.21563691074724,1.32217202850048e-08,2.02327114361323e-06,9.38944750784232,0,0,0,0.0705206812090437,0.0682791459410927,0.0873352979711514,0.000161588006498507,0.000161588006498507,9.91538987234347,9.91538987234347,0,0,0,0,0
"ENSG00000158089.13","HGNC:22946","GALNT14","ENSG00000158089",-2.76809539842636,0.496595309934811,-6.21113398271768,1.34946305344231e-08,2.04707677976531e-06,9.41300225435193,0,0,0,0.0138016450583938,0.00873207422499079,0.0184034300488944,0.0051810571168695,0.0051810571168695,-3.78377400195963,-3.78377400195963,0,0,0,0,0
"ENSG00000205696.4","HGNC:23299","ADARB2-AS1","ENSG00000205696",-4.24228612594431,-4.5042536923823,-6.20890830355702,1.36315676162397e-08,2.05002325056295e-06,9.01019741676661,0,0,0,0.125826727148671,0.0643409887796556,0.0445639800778644,-3.93774892575606e-05,-3.93774892575606e-05,-9.19797350991886,-9.19797350991886,0,0,0,0,0
"ENSG00000161835.9","HGNC:18707","GRASP","ENSG00000161835",-1.92344627270101,3.92456842826867,-6.20466406403451,1.38965087328194e-08,2.06981846933599e-06,9.19907076452353,0,0,0,0.0631381714010123,0.0753028463092519,0.093783219546732,0.00179499575583886,0.00179499575583886,-7.02232268977219,-7.02232268977219,0,0,0,0,0
"ENSG00000196358.9","HGNC:14288","NTNG2","ENSG00000196358",-2.00904070639338,3.06637716842127,-6.20302007590092,1.40004917960244e-08,2.06981846933599e-06,9.22877597957542,0,0,0,0.0146268177641416,0.0532391662407854,0.0420322449507963,-1.01662111757231e-05,-1.01662111757231e-05,-9.0043302213728,-9.0043302213728,0,0,0,0,0
"ENSG00000227755.1","","","ENSG00000227755",-2.48931421816123,-1.74971342208761,-6.17070097621792,1.62078009596915e-08,2.37600914068755e-06,9.2653435525249,0,0,0,0.0201399372239363,0.09292628526176,0.0875085128606233,0.00351885073083908,0.00351885073083908,-5.20367534112305,-5.20367534112305,0,0,0,0,0
"ENSG00000184384.12","HGNC:16259","MAML2","ENSG00000184384",-1.62541835092795,2.10968102919644,-6.15864135745898,1.71165409299952e-08,2.48831713769806e-06,9.08756325907683,0,0,0,0.096967088867628,0.0712920816101891,0.0666439951379193,-0.0103775451981042,-0.0103775451981042,-15.1227966488009,-15.1227966488009,0,0,0.0121308065197797,0.0121308065197797,0.0121308065197797
"ENSG00000152104.10","HGNC:9647","PTPN14","ENSG00000152104",-2.75689149655539,1.47963505308976,-6.14532774750382,1.81781888964423e-08,2.62081409337551e-06,9.0678182912334,0,0,0,0.0173839745176139,0.0268860010648244,0.0208986962074832,-0.00737201151943499,-0.00737201151943499,-7.45243518988978,-7.45243518988978,0,0,0,0,0
"ENSG00000166825.12","HGNC:500","ANPEP","ENSG00000166825",-2.36790587611767,5.29006255840917,-6.14021337098975,1.86030558620009e-08,2.64330719610102e-06,8.88616344895901,0,0,0,0.0384287091709352,0.043653470522458,0.0409763201358239,-0.00569027643076502,-0.00569027643076502,-10.9668047221012,-10.9668047221012,0,0,0,0,0
"ENSG00000136379.10","HGNC:26925","ABHD17C","ENSG00000136379",-2.34187868396016,1.68822024621646,-6.13294605348522,1.92236626570825e-08,2.7044902826839e-06,9.0003477682612,0,0,0,0.00893004513217279,0.0191078195090695,0.0143708982232135,-0.00106106271064673,-0.00106106271064673,-8.96037434074008,-8.96037434074008,0,0,0,0,0
"ENSG00000257883.1","","","ENSG00000257883",-2.95422972579315,1.6724712012903,-6.12905946905205,1.95638970116621e-08,2.73033746694756e-06,8.98636711585468,0,0,0,0.0049508547008547,0.0206587109903147,0.0192824094571125,-0.00312097543206138,-0.00312097543206138,-8.79194789116632,-8.79194789116632,0,0,0,0,0
"ENSG00000004399.11","HGNC:9107","PLXND1","ENSG00000004399",-1.26675364827281,5.58843004403193,-6.12338077438405,2.00717133522273e-08,2.77897650340957e-06,8.80580057673967,0,0,0,0.0649945310955715,0.0439744588521114,0.0450510440542599,-0.000222024500070203,-0.000222024500070203,-8.40544532974557,-8.40544532974557,0,0,0,0,0
"ENSG00000189068.8","HGNC:29455","VSTM1","ENSG00000189068",-3.45449391116683,1.91733350426556,-6.12137772938074,2.02539177235327e-08,2.78212279281125e-06,8.94200141983085,0,0,0,0.133574234390738,0.102901762046352,0.0703138175596278,0.00037539789652458,0.00037539789652458,-7.02227207712017,-7.02227207712017,0,0,0,0,0
"ENSG00000165698.14","HGNC:1367","SPACA9","ENSG00000165698",-1.71142859791032,1.44741611701446,-6.11384971479334,2.09533898252304e-08,2.85571785547769e-06,8.93251847132823,0,0,0,0.0217421952454252,0.0282216212281473,0.0381502031896084,0.000639505124462207,0.000639505124462207,-5.14367408867413,-5.14367408867413,0,0,0,0,0
"ENSG00000129467.12","HGNC:235","ADCY4","ENSG00000129467",1.60100191418653,1.20856194408342,6.0826127904959,2.41191653936949e-08,3.23660646379236e-06,8.84888145567116,0,0,0,0.0537998301708908,0.077348692359408,0.088382130303029,-0.000842482649966869,-0.000842482649966869,6.92691270567682,6.92691270567682,0,0,0,0,0
"ENSG00000224940.7","HGNC:37280","PRRT4","ENSG00000224940",-1.96449127401325,0.213632889172859,-6.05782818420041,2.69624594186192e-08,3.59053514929627e-06,8.75999494391093,0,0,0,0.0421547500624238,0.0595946087728063,0.0406026830683863,-0.000582707766573905,-0.000582707766573905,-9.43754217591043,-9.43754217591043,0,0,0,0,0
"ENSG00000105737.8","HGNC:4583","GRIK5","ENSG00000105737",-2.50335359816447,2.20621564480575,-6.05235499870473,2.76335355665484e-08,3.65202293907907e-06,8.61811121042765,0,0,0,0.0424141883662345,0.0214562065026842,0.0233916717797696,-0.00226580587020892,-0.00226580587020892,-11.1413936901423,-11.1413936901423,0,0,0,0,0
"ENSG00000136158.9","HGNC:11270","SPRY2","ENSG00000136158",-2.08683650829581,3.8646510884257,-6.04460039043479,2.86126010058115e-08,3.75298364320588e-06,8.49829081216516,0,0,0,0.0116626984126984,0.0109302096180811,0.0132731089306466,-0.00427862187024456,-0.00427862187024456,-10.0990247169904,-10.0990247169904,0,0,0,0,0
"ENSG00000162522.9","HGNC:29301","KIAA1522","ENSG00000162522",-1.34268133392112,3.08889460660363,-6.0428029950555,2.88443669888744e-08,3.75514912030533e-06,8.52278164297597,0,0,0,0.0316294253741594,0.0129199711827603,0.0240745511525881,-0.00661758640059334,-0.00661758640059334,-7.76507623018941,-7.76507623018941,0,0,0,0,0
"ENSG00000105997.21","HGNC:5104","HOXA3","ENSG00000105997",5.33179893672028,0.83529281962363,6.03956402701817,2.92666961076166e-08,3.76566357891139e-06,8.71598436179163,0,0,0,0.290243302264456,0.470682424907444,0.468348149063971,0.00357702165816638,0.00357702165816638,13.7989869591693,13.7989869591693,0,0,0,0,0
"ENSG00000171365.14","HGNC:2023","CLCN5","ENSG00000171365",1.59209514429789,0.4005184113603,6.03887857714291,2.93568499129807e-08,3.76566357891139e-06,8.69946884250385,0,0,0,0.0340479668684816,0.0594375932686076,0.103214278745396,-0.000597306929395738,-0.000597306929395738,10.1185441635097,10.1185441635097,0,0,0,0,0
"ENSG00000123552.16","HGNC:20080","USP45","ENSG00000123552",1.85775555901749,0.757887166906319,6.03120281827198,3.03852805548209e-08,3.85991160042799e-06,8.65501616188073,0,0,0,0.153657731878013,0.10298485531697,0.10385799539561,-0.00115628538686323,-0.00115628538686323,9.38250432373279,9.38250432373279,0,0,0,0,0
"ENSG00000149534.7","HGNC:7316","MS4A2","ENSG00000149534",-3.24032660244694,-1.45151966716386,-6.02759959133563,3.08802186136231e-08,3.85991160042799e-06,8.66662155834616,0,0,0,0.0777035062505223,0.0681713212691862,0.0339616140201632,-0.0073779069688721,-0.0073779069688721,-10.3693677888235,-10.3693677888235,0,0,0,0,0
"ENSG00000203797.8","HGNC:2727","DDO","ENSG00000203797",-2.75409071380845,-1.34126491672187,-6.02457381278828,3.13019666359066e-08,3.85991160042799e-06,8.65594301369585,0,0,0,0.00438882352941176,0.0263837485109669,0.0447996926863039,-0.0039732605398794,-0.0039732605398794,-9.07201500581948,-9.07201500581948,0,0,0,0,0
"ENSG00000132481.5","HGNC:19020","TRIM47","ENSG00000132481",-2.17393542962258,0.0223913140987345,-6.02356563101271,3.144374834729e-08,3.85991160042799e-06,8.62203506796175,0,0,0,0.0442853843323269,0.0515969825766803,0.041500110023817,2.16270387012718e-05,2.16270387012718e-05,-8.37421617576355,-8.37421617576355,0,0,0,0,0
"ENSG00000276141.3","HGNC:27892","WHAMMP3","ENSG00000276141",3.48476583277237,0.965701118871267,6.02353992815349,3.14473712259154e-08,3.85991160042799e-06,8.64328029889955,0,0,0,0.16031023158175,0.120629659850884,0.150248770665485,0.00900736534579793,0.00900736534579793,14.4719844037479,14.4719844037479,0,0,0,0,0
"ENSG00000187556.7","HGNC:22048","NANOS3","ENSG00000187556",-1.67743088346941,-1.10517400643588,-6.0221744332159,3.16404332967155e-08,3.85991160042799e-06,8.64713155908093,0,0,0,0.0206914279806432,0.0200019461264382,0.0270762887111879,-3.34367943186224e-05,-3.34367943186224e-05,-11.8747331373134,-11.8747331373134,0,0,0,0,0
"ENSG00000136854.16","HGNC:11444","STXBP1","ENSG00000136854",2.98332897884339,-0.869484250118802,6.01478616661401,3.27054567106e-08,3.96212980775289e-06,8.58962539697469,0,0,0,0.232343804660621,0.162499515859048,0.205230460409651,-0.00181807009721333,-0.00181807009721333,7.31709597638143,7.31709597638143,0,0,0,0,0
"ENSG00000198959.10","HGNC:11778","TGM2","ENSG00000198959",2.6331718413242,0.950428907134975,6.00915110926289,3.35414181182359e-08,4.03537957981121e-06,8.56491384034744,0,0,0,0.090454232673337,0.0820526409763438,0.122819636057967,0.000781694467745612,0.000781694467745612,10.9360504848077,10.9360504848077,0,0,0,0,0
"ENSG00000158050.4","HGNC:3068","DUSP2","ENSG00000158050",-1.58394314291953,4.48962579090419,-6.00256243180646,3.45455658828807e-08,4.12772189607434e-06,8.29388369681278,0,0,0,0.0317845317075493,0.0168563806793689,0.0164402679697906,-0.000866496610594072,-0.000866496610594072,-8.84271467017672,-8.84271467017672,0,0,0,0,0
"ENSG00000143167.10","HGNC:4445","GPA33","ENSG00000143167",-2.46770415200465,0.287494313030562,-5.99861851156535,3.51607445832424e-08,4.17264754595009e-06,8.5015583700755,0,0,0,0.0166618092745783,0.0212328836480206,0.0234960587618799,-0.00246620350842634,-0.00246620350842634,-8.26652270889819,-8.26652270889819,0,0,0,0,0
"ENSG00000173801.15","HGNC:6207","JUP","ENSG00000173801",-1.89591260528593,6.31550331873161,-5.98721994125313,3.70000083856458e-08,4.30861148298201e-06,8.20737269324904,0,0,0,0,0.053282743057899,0.0307178587506967,0.00202154906980615,0.00202154906980615,-6.07490548186716,-6.07490548186716,0,0,0,0,0
"ENSG00000070731.8","HGNC:10867","ST6GALNAC2","ENSG00000070731",-1.5627903840516,-0.0653370338602032,-5.98700309151243,3.7035901956684e-08,4.30861148298201e-06,8.46874880402059,0,0,0,0.0559246438399996,0.0460684634939265,0.0404919462994698,-0.00515227091125692,-0.00515227091125692,-10.7309883229734,-10.7309883229734,0,0,0,0,0
"ENSG00000022567.8","HGNC:29196","SLC45A4","ENSG00000022567",1.33641945526404,1.7117793694014,5.98693372927509,3.7047390223405e-08,4.30861148298201e-06,8.40023099145833,0,0,0,0.0307108959247212,0.021867228707791,0.0362740069122589,0.00471410757613232,0.00471410757613232,7.67140481675415,7.67140481675415,0,0,0,0,0
